source,text,url,likes,shares,comments
Cronica,"“General” hizo dos en una | Crónica Este General Caballero está intratable. En apenas cuatro días, dio dos batacazos letales. Bajó a Olimpia de la punta en la fecha pasada y ayer nomás frenó al pretensioso escolta Sol de América, que tenía la intención de alcanzarle al puntero Libertad, equipo que se beneficia con los resultados del cuadro milico, disfrutando solito en la cima del Apertura.",www.facebook.com/221252151293397_1028795553872382,169,2,0
Cronica,"Olimpia y Guaraní se juegan la vida en el “Bosque” | Crónica En un día atípico para el fútbol, chocan dos tradicionales rivales de nuestro balompié. Olimpia (34 puntos) y Guaraní (31 puntos) darán rienda suelta a otra edición del clásico más añejo, en un partido que puede definir el destino de ambos en el campeonato Apertura.",www.facebook.com/221252151293397_1028757057209565,1581,20,37
Cronica,"El Guma buscará acercarse al título | Crónica Por otro pasito más. El único que depende de sí mismo para salir campeón es Libertad (37 puntos) y buscará acercarse a la gloria y aferrarse a la punta del torneo. El equipo de Roberto Torres viene con una racha de 5 victorias consecutivas y la sexta es la meta, pero para ello tendrá que cumplir ante un irregular Sportivo Luqueño (24 puntos).",www.facebook.com/221252151293397_1028755877209683,185,0,4
Cronica,"Sobre la hora, el “Kelito” revive | Crónica Con sabor a seis puntos. El equipo de River Plate dio el batacazo sobre el final en “La Arboleda” y dejó con las ganas a Rubio Ñu. En un vibrante partido, el “Kelito” se quedó con los puntos sobre el final, gracias a la guapeada de Gerardo Orrego.",www.facebook.com/221252151293397_1028755373876400,119,1,0
Cronica,Vital para el promedio | Crónica La tabla del promedio dice otra cosa sobre la realidad de ambos equipos y están más que comprometidos con repuntar. El que más complicado está es General Díaz (23 puntos) que junto a River Plate sufre en el fondo y en zona de descenso. Esta vez buscará obtener tres puntos vitales en su visita a Deportivo Capiatá (24 puntos) que también viene haciendo campeonato bastante irregular.,www.facebook.com/221252151293397_1028754773876460,107,0,0
Cronica,"“Quiero un trabajo digno, pero con sueldo de pu...” | Crónica “Soñando por un sueño: Quiero un trabajo digno, pero con sueldo de pu…”, escribía Navila Ibarra en su tuiter, lo que llamó poderosamente la atención a todos. La expanelista de tevé explicó lo que quiso decir y contó que se siente discriminada por ser conocida de la farándula.",www.facebook.com/221252151293397_1028745963877341,743,9,50
Cronica,"Matan a joven y la tiran a una alcantarilla | Crónica Las miradas tristes, acongojadas se mezclaban ayer con sentimientos de bronca en una esquina del barrio Gaucha, en Santa Rita, departamento de Alto Paraná. Es que nadie lograba entender la atrocidad que terminó con la joven vida de Jessica Lovatto de Oliveira (19).",www.facebook.com/221252151293397_1028745583877379,890,28,11
Cronica,"Canillita sueña con ser concertista de guitarra | Crónica Hace más de 10 años que José Irrazábal (32) es canillita, el único prácticamente en la localidad de Caazapá donde vino de paseo y se quedó a vivir. Por las mañanas se dedica a vender diarios y por la tarde estudia guitarra clásica, los sábados toma clases en el Instituto Guaireño de Música. Si bien sabe que su arte no le dará de comer, algún día sueña ser un concertista tipo Berta Rojas o Luz María Bobadilla.",www.facebook.com/221252151293397_1028744830544121,686,76,7
Cronica,"Mujer taxista es el “hombre” de la casa | Crónica El próximo domingo 15 se recuerda el Día de la Madre y varios son los ejemplos de lucha y sacrificio, uno de ellos es el de Diana Centurión, de 33 años, taxista de la parada 8, ubicada en el microcentro de Asunción.",www.facebook.com/221252151293397_1028744010544203,2056,40,13
Cronica,"Bomberos recibieron a “Milagros” en cuartel | Crónica La guardia aparentaba ser tranquila hasta que una embarazada llegó hasta el cuartel, ya a punto de dar a luz. Los bomberos voluntarios de la Compañía 20 dejaron de lado las mangueras de agua y entre todos hicieron de parteros para que la pequeña Milagros pueda dar su primer llanto de vida.",www.facebook.com/221252151293397_1028742293877708,7112,455,79
Cronica,"Jennifer López peló cuero y todos enloquecieron | Crónica La cantante y actriz Jennifer López es una de las famosas que más se preocupan por verse bien a sus 46 años, y vaya que lo ha logrado. Justamente la intérprete se fue a disfrutar de las playas de Miami, Estados Unidos, en un diminuto biquini y dejó jurujái a todos.",www.facebook.com/221252151293397_1028742657211005,2383,16,27
Cronica,"Salamandra: “La idea no es desplazar a nadie” | Crónica “Agradecemos al diario Crónica el espacio, pero para nosotros la idea no debe ser desplazar a nadie”, publicó ayer en su página de feisbu el grupo “Salamandra” ante nuestra publicación de tapa del título “Roqueros desplazan a cumbieros”.",www.facebook.com/221252151293397_1028743170544287,326,4,13
Cronica,"Modelo paraguaya, en medio del desierto | Crónica La ex Miss Adolescente, Nadia Ferreira, apareció en unas fotos donde se la ve en medio del imponente paisaje del desierto chileno de Atacama.",www.facebook.com/221252151293397_1028743440544260,711,3,15
Cronica,"Le metió una demanda al mismísimo Dios ra’e | Crónica David Shoshan, residente de la ciudad israelí de Haifa, demandó a Dios, exigiendo la emisión de una orden de restricción contra el Todopoderoso por ser especialmente duro con él en los últimos años.",www.facebook.com/221252151293397_1028741993877738,137,28,22
Cronica,Timeline Photos Portada del Suplemento Deportivo.,www.facebook.com/221252151293397_1028693173882620,386,7,20
Cronica,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_1028692187216052,716,15,7
Cronica,"Mujer asesinada con cuatro balazos. Su concu es el principal sospechoso | Crónica Bañada en sangre y tirada al costado de una calle fue encontrada muerta una doña de 42 años. La mujer recibió cuatro impactos de bala y un tiempo antes de ser hallada habría discutido con su pareja, un joven de 22 años, por lo que su chico’i sería el principal sospechoso del asesinato.",www.facebook.com/221252151293397_1028371340581470,690,36,43
Cronica,"¡Ipahápe...! “Lafuente tuvo una buena gestión”, ndaje | Crónica En conferencia de prensa, Miguel Marecos, presidente del Sindicato Nacional de Directores (Sinadis), expuso una postura tras la renuncia de la titular de Educación, Marta Lafuente, reconoció la buena gestión en algunos aspectos de la misma.",www.facebook.com/221252151293397_1028370430581561,316,40,61
Cronica,"Gran cierre de la Feria del Libro | Crónica Tras la asistencia de miles de visitantes, hoy concluye la edición 2016 de la Feria Internacional del Libros, que abrió sus puertas al público el pasado 28 de abril en el Centro de Convenciones de Mariscal López.",www.facebook.com/221252151293397_1028369347248336,208,6,3
Cronica,"Apresan a supuesto peajero | Crónica Una doña de 40 años, ni bien bajó del micro sobre Julia Miranda Cueto y General Genes, San Lorenzo, fue atacada por un grupo de malevos que, a punta de cuchillo, le robaron la cartera que contenía dinero, celular y documentos.",www.facebook.com/221252151293397_1028367567248514,328,11,13
Cronica,"Europeos sorprendidos ante los ""ceros"" del Guaraní | Crónica Paraguay figura en la lista de 12 países del mundo que usan la mayor cantidad de ceros en sus  monedas (guaraní). En países de Primer Mundo, la lista llama la atención de los especialistas en la materia.",www.facebook.com/221252151293397_1028366813915256,2447,191,134
Cronica,"En la expansión económica | Crónica Según las previsiones del Fondo Monetario Internacional (FMI), Paraguay seguirá por la senda del crecimiento económico este y el próximo año.",www.facebook.com/221252151293397_1028364297248841,165,7,6
Cronica,"Paraguayo secuestrado y ejecutado en Mato Grosso | Crónica Un paraguayo fue hallado muerto en la mañana de ayer en el estado de Mato Grosso del Sur, Brasil. Se trata de Juan Antonio Aquino (34), a quien lo encontraron en un matorral de la zona maniatado y con unos ¡15 impactos de bala!",www.facebook.com/221252151293397_1028363110582293,621,25,7
Cronica,Feria de semillas nativas y criollas | Crónica El próximo 24 y 25 de mayo se realizará en la Plaza de la Democracia de la capital del país la 3.ª edición de la feria denominada “Heñói jey Paraguay” traducido al español “Germina de nuevo Paraguay”.,www.facebook.com/221252151293397_1028361833915754,284,8,1
Cronica,"Para interpelación a ministro Peralta | Crónica El presidente de la Cámara de Diputados, Hugo Velázquez, convoca a sesión extraordinaria el próximo miércoles 11 de mayo a las 14:00, para la interpelación al ministro de la Secretaría de la Función Pública, Humberto Peralta, de conformidad a lo resuelto por el plenario, semanas atrás.",www.facebook.com/221252151293397_1028359290582675,107,2,0
Cronica,"Se cayó el techo de otra escuelita | Crónica La escuela “Padre Adriano Formoso”, ubicada en Calle 2 de la ciudad de San Cosme y Damián, departamento de Itapúa, tuvo la misma “suerte” que otras casas de estudios que se fueron cayendo a pedazos.",www.facebook.com/221252151293397_1028250100593594,287,29,6
Cronica,"Documentación para pilarenses | Crónica Pobladores de la ciudad de Pilar, departamento de Ñeembucú, fueron beneficiados con el servicio prestado por el Registro Civil, que entregó gran cantidad de documentos de identidad a las personas. Fue en el marco de una extensión universitaria que fue organizada por estudiantes del tercer año de la carrera de Derecho de la UNA.",www.facebook.com/221252151293397_1028244757260795,216,36,1
Cronica,"Agenda festiva para el Día de la Patria | Crónica La Secretaría Nacional de Cultura (SNC) organiza una serie de actividades para la celebración de los 205 años de Independencia Nacional, que se celebrará el sábado 14 de mayo en el centro de Asunción.",www.facebook.com/221252151293397_1028244020594202,342,10,1
Cronica,"Soltarán mosquitos para controlar zika | Crónica La empresa biotécnica Oxitec dijo que soltará cientos de miles de mosquitos modificados por semana, en junio, en la Isla Gran Caimán. Los mosquitos modificados machos no pican. La compañía dice que en su cruza con hembras producirán cría que no sobrevivirá hasta la madurez.",www.facebook.com/221252151293397_1028243210594283,395,62,28
Cronica,"Cambia tortas por un celular ndaje | Crónica Gabi Wolscham nuevamente llamó la atención con una publicación en sus redes sociales. La modelo en su cuenta de feisbu hizo un pedido especial. “Ya que por este medio cambian sexo por auto, yo cambio celular por tortas”, escribió la pechocha.",www.facebook.com/221252151293397_1028242307261040,970,7,66
Cronica,"En K5 ponen toda la carne al asador | Crónica El fuego tiene que estar bien caliente para que el asado a la estaca quede en su punto justo tras las cinco horas que requiere su cocción. Hoy los bomberos voluntarios de la Quinta Compañía pondrán 1.000 kilos de carne vacuna, de oveja y chancho a la estaca.",www.facebook.com/221252151293397_1028240170594587,612,5,4
Cronica,"Norteños empezaron con los “pinchazos” | Crónica En el Hospital Regional de San Pedro, situado en San Pedro de Ycuamandyyú, capital departamental, llegaron un total de 2.000 dosis pediátricas y 3.000 dosis para adultos que serán distribuidos en los 16 servicios dependientes del mencionado nosocomio.",www.facebook.com/221252151293397_1028236897261581,184,1,1
Cronica,"Del Chaco directo a Ecuador | Crónica Unas 249 cabezas de ganado serán enviadas a Ecuador, siendo así el quinto envío destinado a repoblar y mejorar la genética del bovino en el país hermano.",www.facebook.com/221252151293397_1028238140594790,1118,49,13
